gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
3467259310,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e1f92789-fe80-4c2a-b693-33079d712ef4,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"Mojave Desert, East Region: Camp Rock Rd at fenced off area W of power line jct.",California,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,34.5617,-116.78,NA,NA,991,NA,NA,NA,2013-06-12T00:00:00Z,12,6,2013,6370695,7893492,PRESERVED_SPECIMEN,US,US,US 3748459,83,,NA,CC0_1_0,,A. Garbat & K. Forgrave,NA,,2023-09-07T08:57:41Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3406855596,4c122e6f-b2a4-4f91-aff5-449e9afb57b3,6d5386e7-56e9-4f7f-9b64-cec957176a95,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"Mojave Desert; West Mojave Desert region: E of Bighorn Mtn Wilderness. S of Ruby Mtn. From Yucca Valley, travel 11.3 miles N on CA-247. Turn left (W) on New Dixie Mine Rd. Continue for 1 mile onto BLM Rd 2330 to collection site",California,PRESENT,NA,8d94469a-1582-4098-bf02-aa11d30608a3,34.274722,-116.468611,NA,NA,1139,NA,NA,NA,2013-12-04T00:00:00Z,4,12,2013,6370695,7893492,PRESERVED_SPECIMEN,LA,,,131,,NA,CC_BY_NC_4_0,,Deidre Conocchioli; Sarah J. De Groot,NA,,2023-09-15T21:44:29Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
3406832280,4c122e6f-b2a4-4f91-aff5-449e9afb57b3,898d7a57-e294-46a9-a5c4-aac524d69150,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"Santa Monica Mountains; Mountclef Ridge; Wildwood Regional Park, Thousand Oaks; Santa Rosa Trail",California,PRESENT,NA,8d94469a-1582-4098-bf02-aa11d30608a3,34.220924,-118.906984,NA,NA,NA,NA,NA,NA,2001-04-20T00:00:00Z,20,4,2001,6370695,7893492,PRESERVED_SPECIMEN,LA,,,4311,,NA,CC_BY_NC_4_0,,Arthur C. Gibson,NA,,2023-09-15T21:44:22Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
3391951330,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c25e53f8-e50a-48f4-975c-abd1a8161248,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"Mojave Desert, west region, E of Bighorn Mtn Wilderness. S of Ruby Mtn",California,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,34.2747,-116.494,NA,NA,1263,NA,NA,NA,2013-12-04T00:00:00Z,4,12,2013,6370695,7893492,PRESERVED_SPECIMEN,US,US,US 3739975,131,,NA,CC0_1_0,,D. Conocchioli & S. DeGroot,NA,,2023-09-07T08:57:39Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3125188855,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,E077C4DA-4B15-4DC3-8C57-F8324EDF9E5F,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"Anza-Borrego Desert State Park: San Felipe Valley; Sentenac Cienega/Canyon area, southest of Scissors Crossing at junction of S-2 and Hwy. 78",California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,33.1,-116.45,NA,NA,680,NA,NA,NA,2002-04-06T00:00:00Z,6,4,2002,6370695,7893492,PRESERVED_SPECIMEN,SD,,,7811,"Jon P. Rebman, 2011",NA,CC_BY_NC_4_0,,Jon P. Rebman; L. Hendrickson and a SDNHM class,NA,,2023-09-09T00:10:26Z,,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3125186828,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,9C208B7F-D055-4D3E-9A44-CAA7C987B9A3,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"Anza-Borrego Desert State Park, Coyote Canyon, Lower Willows, about 7 mi NW of town of Borrego Springs, near the hiking/riding trail above the 3rd crossing.",California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,33.3761,-116.4424,NA,NA,393,NA,NA,NA,2006-03-25T00:00:00Z,25,3,2006,6370695,7893492,PRESERVED_SPECIMEN,SD,,,304,"Jon P. Rebman, 2011",NA,CC_BY_NC_4_0,,Melvin M. Sweet,NA,,2023-09-09T00:10:26Z,,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3125184836,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,DC649B70-51B9-4DAD-9548-635F0474AD8B,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,Along Christianitos Road at El Camino Real.,California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,33.39583,-117.59194,80,NA,34,NA,NA,NA,2006-12-09T00:00:00Z,9,12,2006,6370695,7893492,PRESERVED_SPECIMEN,SD,,,06-573,"Jon P. Rebman, 2011",NA,CC_BY_NC_4_0,,D. G. Kelch,NA,,2023-09-09T00:10:26Z,,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3125182820,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,661A66BF-05EE-438D-97C2-87724304EB50,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"South Carlsbad State Beach, 0.26 mi SW of intersect of Poinsettia Lane and Carlsbad Blvd, near bottom of stairs from campsite # 205",California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,33.09813,-117.31771,NA,NA,NA,NA,NA,NA,2007-02-23T00:00:00Z,23,2,2007,6370695,7893492,PRESERVED_SPECIMEN,SD,,,22,"Jon P. Rebman, 2011",NA,CC_BY_NC_4_0,,Warren Schmidtmann; Ronald Pio,NA,,2023-09-09T00:10:26Z,,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3125139802,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,2D95FFCB-B741-41AE-8064-A6DB956B9306,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"Lakeside; Lakeside River Park Conservancy, 0.59 km northwest of the intersection of Highway 67 and Winter Gardens Boulevard, 1.17 km SW along the River Park Trail from junction at Channel Road, at the side trail leading to a lower viewing area.",California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,32.86,-116.93806,NA,NA,118,NA,NA,NA,2017-09-13T00:00:00Z,13,9,2017,6370695,7893492,PRESERVED_SPECIMEN,SD,,SD00034519,206,Jon P. Rebman,NA,CC_BY_NC_4_0,,Anna Arft,NA,,2023-09-09T00:10:24Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3125056841,9b7d1acf-b22f-4a1f-b6e8-f1ddd744dc07,4F0EF9BB-5BFE-4243-BD1F-DF3F5910CFC8,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleomella,Cleomella arborea,NA,SPECIES,Peritoma arborea (Nutt. ex Torr. & A.Gray) Iltis,Peritoma arborea,(Nutt.) Iltis,US,"Border Field Bluffs, 0.6 mi SW of intersection of Monument Rd and 19th St, 0.4 mi N of US/Mexico border fence, NE of Goat Canyon.",California,PRESENT,NA,8a471700-4ce8-11db-b80e-b8a03c50a862,32.5423,-117.1032,NA,NA,57,NA,NA,NA,2004-12-17T00:00:00Z,17,12,2004,6370695,7893492,PRESERVED_SPECIMEN,SD,,,13,"Jon P. Rebman, 2011",NA,CC_BY_NC_4_0,,Phillip Roullard,NA,,2023-09-09T00:10:20Z,,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
