gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
891075436,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/63704,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,,SPECIES,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,Amsinckia menziesii,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.566639,-122.733021,NA,NA,NA,NA,NA,NA,2012-04-08T00:00:00Z,8,4,2012,2925870,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,63704,,curiousgeorge61,2012-04-09T05:19:04Z,CC_BY_NC_4_0,curiousgeorge61,curiousgeorge61,,,2023-09-13T17:01:46Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
891075404,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/63669,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,intermedia,VARIETY,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia menziesii intermedia,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.215765,-122.662268,NA,NA,NA,NA,NA,NA,2012-04-08T16:00:00Z,8,4,2012,4273336,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,63669,,,NA,CC_BY_4_0,icosahedron,icosahedron,,,2023-09-13T17:22:56Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
891075047,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/62852,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,,SPECIES,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,Amsinckia menziesii,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.885191,-122.225351,17,NA,NA,NA,NA,NA,2012-04-05T17:48:00Z,5,4,2012,2925870,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,62852,,Ken-ichi Ueda,2012-04-06T02:46:39Z,CC0_1_0,Ken-ichi Ueda,Ken-ichi Ueda,,,2023-09-13T17:22:50Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
891074329,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/60994,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,,SPECIES,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,Amsinckia menziesii,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.138106,-122.603502,5,NA,NA,NA,NA,NA,2012-03-29T14:53:58Z,29,3,2012,2925870,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,60994,,Chris Brown,2012-03-30T16:23:33Z,CC_BY_NC_4_0,Chris Brown,Chris Brown,,,2023-09-13T17:01:44Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
891072941,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/57439,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,,SPECIES,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,Amsinckia menziesii,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.611787,-122.781333,1,NA,NA,NA,NA,NA,2012-03-12T00:00:00Z,12,3,2012,2925870,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,57439,,Don Loarie,2012-03-12T22:36:48Z,CC_BY_4_0,Don Loarie,Don Loarie,,,2023-09-13T17:01:42Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
891071686,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/53624,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,,SPECIES,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,Amsinckia menziesii,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.251273,-122.13401,NA,NA,NA,NA,NA,NA,2012-02-25T16:10:00Z,25,2,2012,2925870,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,53624,,Ken-ichi Ueda,2012-02-26T05:00:45Z,CC0_1_0,Ken-ichi Ueda,Ken-ichi Ueda,,,2023-09-13T17:22:19Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
891065663,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/33318,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,,SPECIES,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,Amsinckia menziesii,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.562909,-118.905373,NA,NA,NA,NA,NA,NA,2010-05-23T00:00:00Z,23,5,2010,2925870,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,33318,,Zack Abbey,2011-09-30T20:01:34Z,CC_BY_4_0,Zack Abbey,Zack Abbey,,,2023-09-13T17:23:05Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
891061350,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/13775,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,,SPECIES,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,Amsinckia menziesii,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.969643,-122.580943,NA,NA,NA,NA,NA,NA,2011-04-02T00:00:00Z,2,4,2011,2925870,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,13775,,Chris Brown,2011-04-03T18:09:57Z,CC_BY_NC_4_0,Chris Brown,Chris Brown,,,2023-09-13T17:22:49Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
891060918,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/12367,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,intermedia,VARIETY,Amsinckia menziesii var. intermedia (Fisch. & C.A.Mey.) Ganders,Amsinckia menziesii intermedia,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.581872,-122.705323,NA,NA,NA,NA,NA,NA,2003-04-23T00:00:00Z,23,4,2003,4273336,2925870,HUMAN_OBSERVATION,iNaturalist,Observations,12367,,,NA,CC_BY_NC_4_0,curiousgeorge61,curiousgeorge61,,,2023-09-13T17:22:33Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
788708264,aab0cf80-0c64-11dd-84d1-b8a03c50a862,LD:General:1472880,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Amsinckia,Amsinckia menziesii,,SPECIES,Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr.,Amsinckia menziesii,,US,Tijuana Slough,California,PRESENT,1,883ee5d0-9177-423d-a636-0284e8a4de46,32.552778000000004,-117.110278,NA,NA,NA,NA,NA,NA,2010-04-09T00:00:00Z,9,4,2010,2925870,2925870,PRESERVED_SPECIMEN,LD,General,1472880,,,NA,CC_BY_NC_4_0,,Mogens Thornberg,,,2023-09-16T02:14:35Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
