gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
4102872988,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/158277833,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.34658,-118.29698,4,NA,NA,NA,NA,NA,2023-04-29T09:49:05Z,29,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,158277833,,Steve Matson,2023-04-30T20:15:56Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T12:50:15Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4102775306,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/157389826,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.403313,-118.331038,3,NA,NA,NA,NA,NA,2023-04-28T11:17:17Z,28,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,157389826,,Steve Matson,2023-04-29T01:26:54Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T12:50:38Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4102577262,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/157386531,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.405095,-118.310653,3,NA,NA,NA,NA,NA,2023-04-28T11:29:20Z,28,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,157386531,,Steve Matson,2023-04-29T01:16:48Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T12:50:09Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096843622,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150703708,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.284717,-116.153389,4,NA,NA,NA,NA,NA,2023-01-26T12:56:00Z,26,1,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,150703708,,Matt Berger,2023-03-10T02:31:19Z,CC_BY_4_0,Matt Berger,Matt Berger,NA,,2023-07-06T12:49:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096611439,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/156258074,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.335252,-116.277996,1166,NA,NA,NA,NA,NA,2023-04-22T15:17:27Z,22,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,156258074,,Colin Barrows,2023-04-25T15:21:30Z,CC_BY_NC_4_0,wenzday777,wenzday777,NA,,2023-07-06T12:49:58Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096459627,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154735982,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.679822,-118.111503,4,NA,NA,NA,NA,NA,2023-04-11T10:07:29Z,11,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,154735982,,Steve Matson,2023-04-13T19:27:31Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T12:50:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096459622,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154681988,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.671888,-118.128205,3,NA,NA,NA,NA,NA,2023-04-11T10:44:53Z,11,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,154681988,,Steve Matson,2023-04-13T11:19:52Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T13:10:21Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091808149,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154948453,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.344247,-117.838797,4,NA,NA,NA,NA,NA,2023-04-14T13:10:19Z,14,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,154948453,,Steve Matson,2023-04-15T11:05:35Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T13:10:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091615349,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/74169953,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.615662,-116.25052,5,NA,NA,NA,NA,NA,2021-04-16T12:42:54Z,16,4,2021,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,74169953,,jmstone,2021-04-16T19:58:56Z,CC_BY_NC_4_0,jmstone,jmstone,NA,,2023-07-06T13:02:04Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091539568,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153499328,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.870892,-116.235234,33,NA,NA,NA,NA,NA,2023-04-02T09:10:36Z,2,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,153499328,,nathantay,2023-04-04T22:33:41Z,CC_BY_NC_4_0,nathantay,nathantay,NA,,2023-07-06T12:50:07Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091528824,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154643434,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.62043,-118.033997,4,NA,NA,NA,NA,NA,2023-04-11T11:46:21Z,11,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,154643434,,Steve Matson,2023-04-13T01:21:21Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T12:50:41Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091523831,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154641458,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.627395,-118.014083,4,NA,NA,NA,NA,NA,2023-04-11T11:59:48Z,11,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,154641458,,Steve Matson,2023-04-13T01:01:48Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T13:10:59Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080653023,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153859632,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.20507,-118.25998,3,NA,NA,NA,NA,NA,2023-04-07T14:37:08Z,7,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,153859632,,Steve Matson,2023-04-07T21:38:30Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T12:50:51Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4080637318,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34285626,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.498723,-115.911237,2,NA,NA,NA,NA,NA,2019-10-12T17:39:48Z,12,10,2019,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,34285626,,Colin Barrows,2023-04-11T23:45:28Z,CC_BY_NC_4_0,Matt Haberkorn,Matt Haberkorn,NA,,2023-07-06T12:31:00Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080612880,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153726431,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.725732,-118.162059,NA,NA,NA,NA,NA,NA,2023-04-02T11:29:00Z,2,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,153726431,,Aaron Hamel,2023-04-06T20:10:17Z,CC0_1_0,Aaron Hamel,Aaron Hamel,NA,,2023-07-06T13:10:05Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080597309,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/13349719,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.718803,-116.295635,5,NA,NA,NA,NA,NA,2018-06-11T14:15:48Z,11,6,2018,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,13349719,,Rod,2018-06-11T23:36:20Z,CC0_1_0,Rod,Rod,NA,,2023-07-06T12:27:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080540586,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152698627,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.138386,-116.376503,4,NA,NA,NA,NA,NA,2023-03-28T10:54:24Z,28,3,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,152698627,,Colin Barrows,2023-04-09T19:12:38Z,CC_BY_NC_4_0,psiloveyou,psiloveyou,NA,,2023-07-06T13:10:33Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080518922,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153756858,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.347953,-118.312858,4,NA,NA,NA,NA,NA,2023-04-06T10:34:28Z,6,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,153756858,,Steve Matson,2023-04-07T01:09:47Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T13:10:31Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080499898,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153744111,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.345392,-118.303337,4,NA,NA,NA,NA,NA,2023-04-06T11:21:46Z,6,4,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,153744111,,Steve Matson,2023-04-06T22:57:46Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T12:49:57Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4076407838,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153450746,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.369175,-117.881437,10,NA,NA,NA,NA,NA,2023-03-29T12:04:00Z,29,3,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,153450746,,Steve Matson,2023-04-04T18:24:35Z,CC_BY_NC_4_0,Tim Messick,Tim Messick,NA,,2023-07-06T12:50:41Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4076353043,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/152784714,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.596857,-118.11066,NA,NA,NA,NA,NA,NA,2023-03-26T11:56:12Z,26,3,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,152784714,,Sarah Wang,2023-03-30T00:33:19Z,CC_BY_NC_4_0,Sarah Wang,Sarah Wang,NA,,2023-07-06T13:10:16Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4076297579,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106283897,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.339142,-117.467797,4,NA,NA,NA,NA,NA,2022-02-05T08:01:00Z,5,2,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,106283897,,Matt Berger,2022-02-07T01:31:35Z,CC_BY_4_0,Matt Berger,Matt Berger,NA,,2023-07-06T13:07:28Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4076130712,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/153267659,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.363687,-117.79058,3,NA,NA,NA,NA,NA,2023-03-31T13:21:49Z,31,3,2023,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,153267659,,Steve Matson,2023-04-03T01:06:23Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-07-06T13:10:24Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
