x,y,month,year,aet,cwd,pet,ppt,tmn,tmx,ppt_winter_sum,tmx_summer_mean,cec,drclass,om,ph
-116.7445703820534,33.67418503737488,10,1999,0,102.80000305175781,102.80000305175781,0,10.369999885559082,28.5,142.7899932861328,32.43000030517578,6.426475524902344,1,0.5,6.699999809265137
-119.82362618880444,37.28837805420757,10,1999,1.8600000143051147,90.13999938964844,92,2.2200000286102295,11.149999618530273,28.899999618530273,481.2900085449219,33.78333282470703,7.770844459533691,3,0.6674292087554932,6.289999961853027
-114.88100210774904,34.34377883290416,10,1999,0,105.19999694824219,105.19999694824219,0,16.239999771118164,30.8799991607666,21.459999084472656,37.63666534423828,6.380000114440918,NA,0.5400000214576721,7.789999961853027
-119.53588909594647,37.0409779369839,10,1999,0,95.9000015258789,95.9000015258789,1.100000023841858,11.369999885559082,29.200000762939453,448.7200012207031,34.71333312988281,10.4399995803833,3,0.7400000095367432,5.980000019073486
-121.0713833017586,37.72939565447584,10,1999,4.360000133514404,85.04000091552734,89.4000015258789,2.4800000190734863,10.039999961853027,27.1200008392334,263.989990234375,31.82666778564453,9.080819129943848,3,0.3687441051006317,7.045042037963867
-118.707636529589,34.12058090106107,10,1999,0,108,108,0,15.140000343322754,28.790000915527344,188.2100067138672,27.053333282470703,24.54462242126465,3,1.4746230840682983,7.034078598022461
-116.98121397244124,35.66683163370897,10,1999,0,107.80000305175781,107.80000305175781,0,13.65999984741211,28.90999984741211,48.73999786376953,35.84333419799805,7.679999828338623,NA,0.4399999976158142,8.069999694824219
-118.29351024641026,34.529328920821904,10,1999,0,113.80000305175781,113.80000305175781,0,12.800000190734863,28.299999237060547,170.989990234375,32.253334045410156,13.350995063781738,3,0.7233806252479553,7.332136631011963
-119.05453452004392,35.13976181875421,10,1999,0,108.5999984741211,108.5999984741211,0,12.279999732971191,29.549999237060547,77.37000274658203,34.90666580200195,38.400001525878906,7,3.2300000190734863,4.829999923706055
-115.10151090788318,34.397561467083214,10,1999,0,110.5,110.5,0,15.710000038146973,32.79999923706055,12.170000076293945,39.936668395996094,6.360000133514404,1,0.44999998807907104,8.180000305175781
-115.5747980886589,34.18512006207594,10,1999,0,105.69999694824219,105.69999694824219,0,13.65999984741211,32.45000076293945,9.779999732971191,39.029998779296875,NA,2,0.36000001430511475,8.119999885559082
-117.33080109460512,35.10211397482887,10,1999,0,114.80000305175781,114.80000305175781,0,9.9399995803833,30.940000534057617,22.229999542236328,37.913333892822266,5.110000133514404,2,0.5400000214576721,8.039999961853027
-118.03266447064183,36.16969926328317,10,1999,0,104.19999694824219,104.19999694824219,0.009999999776482582,7.389999866485596,23.8799991607666,161.11000061035156,29.18000030517578,4.179999828338623,2,1.0800000429153442,6.739999771118164
-119.85858490102083,36.19121231695479,10,1999,0,101.5,101.5,0,10.460000038146973,29.139999389648438,113.34000396728516,34.36666488647461,33.5584716796875,5,0.8668283820152283,8.088055610656738
-116.72036819667282,35.180098794388506,10,1999,0,116.0999984741211,116.0999984741211,0,12.579999923706055,29.15999984741211,42.269996643066406,36.06666564941406,6.605776786804199,3,0.25,7.768847942352295
-118.0003948901344,35.731370794723844,10,1999,0,92.80000305175781,92.80000305175781,0,10.930000305175781,21.81999969482422,213.8699951171875,27.75666618347168,5.755523204803467,NA,1.1830716133117676,6.754724502563477
-115.6205133277111,33.76023725206138,10,1999,0,103.69999694824219,103.69999694824219,0,11.920000076293945,30.59000015258789,20,36.31666564941406,7.649117946624756,2,0.14972272515296936,7.729209899902344
-117.63198384600784,34.704122481903845,10,1999,0,109.69999694824219,109.69999694824219,0,7.289999961853027,29.43000030517578,34,35.95333480834961,4.722574710845947,3,0.6478272080421448,7.84643030166626
-121.06869417004964,37.01946488331228,10,1999,0.9900000095367432,86.410003662109375,87.4000015258789,1.1100000143051147,12.069999694824219,27.459999084472656,227.94000244140625,31.940000534057617,16.420000076293945,3,1.5,8.199999809265137
-115.2655479421293,33.959232998523895,11,1999,0,0,71.69999694824219,0,9.779999732971191,26.229999542236328,5.300000190734863,40.380001068115234,1.7400000095367432,2,0.11999999731779099,8.170000076293945
-114.8379760004058,34.31150925239672,11,1999,0,69.4000015258789,69.4000015258789,0,10.479999542236328,24.100000381469727,23.75,37.276668548583984,9.318565368652344,3,0.38061535358428955,8.130085945129395
-120.12480894020716,37.546534698267045,11,1999,3.549999952316284,44.45000076293945,48,68.08000183105469,5.150000095367432,19.149999618530273,613.57000732421875,31.996665954589844,16.760177612304688,3,1.9869859218597412,6.250009059906006
-119.69992613019262,36.98719530280484,11,1999,0,53.099998474121094,53.099998474121094,24.989999771118164,6.909999847412109,20.920000076293945,313.4599914550781,35.93000030517578,7.900094985961914,3,1.354185700416565,6.642282485961914
-117.85518177785094,33.776372042315096,11,1999,0,71.0999984741211,71.0999984741211,2.7100000381469727,10.09000015258789,23.020000457763672,122.30999755859375,27.8266658782959,8.448493957519531,3,0.5946993827819824,7.850350856781006
-117.53517510448556,35.71254687276117,11,1999,0,66.69999694824219,66.69999694824219,0,6.25,21.559999465942383,26.700000762939453,37.88666534423828,7.742560386657715,3,0.6041954159736633,7.950527191162109
-118.47637120261903,35.82817953624615,11,1999,0,70.9000015258789,70.9000015258789,22.809999465942383,4.610000133514404,19.780000686645508,284.510009765625,31.94999885559082,7,1,0.75,6.599999904632568
-120.33187208179656,35.46514675553751,11,1999,1.5,58,59.5,31.100000381469727,2.2300000190734863,21.399999618530273,276.05999755859375,33.72333526611328,16.34915542602539,3,1.4894999265670776,6.310369968414307
