id,lat,lon,date,year,month,source,aet,cwd,pet,ppt,tmn,tmx,ppt_winter_sum,tmx_summer_mean,cec,drclass,om,ph
SD148405,32.7225,-117.1175,1999-12-17,1999,12,calflora,0,58.29999923706055,58.29999923706055,0.23999999463558197,7.800000190734863,20.260000228881836,102.24000549316406,23.18000030517578,25.010000228881836,4,0.36282846331596375,7.248250961303711
SD148403,32.73361,-117.13056,2000-03-17,2000,3,calflora,29.469999313354492,72.33000183105469,101.80000305175781,29.709999084472656,9.550000190734863,18.299999237060547,109.62000274658203,24.383333206176758,12.5,3,0.7478474974632263,5.197847366333008
2270251372,34.0918,-119.05226,2000-04-14,2000,4,gbif,NA,NA,141.1999969482422,74.91999816894531,10.510000228881836,21.1200008392334,206,25.746665954589844,24.43000030517578,2,0.9100000262260437,6.400000095367432
2575161232,33.85,-116.58,2001-03-10,2001,3,gbif,17.920000076293945,90.18000030517578,108.0999984741211,13.100000381469727,10.760000228881836,23.969999313354492,92.94000244140625,39.073333740234375,1.5,1,0.25,8.199999809265137
3406832280,34.220924,-118.906984,2001-04-20,2001,4,gbif,126.0999984741211,0,126.0999984741211,31.149999618530273,7.800000190734863,18.68000030517578,318.5,26.09666633605957,11.634533882141113,3,0.6831875443458557,6.899687767028809
3015531303,33.9508,-116.639,2001-04-29,2001,4,gbif,0,133.5,133.5,12.239999771118164,9.359999656677246,24.3700008392334,130.14999389648438,37.84333038330078,6.359377384185791,NA,0.5523737072944641,7.750795364379883
JEPS108704,34.011112,-116.51889,2001-06-06,2001,6,calflora,0,186.3000030517578,186.3000030517578,0,18.639999389648438,37.220001220703125,116.27000427246094,37.90999984741211,NA,NA,NA,NA
3053375702,35.3234182,-120.1336966,2002-01-15,2002,1,gbif,2.809999942779541,42.189998626708984,45,30.15999984741211,-0.6299999952316284,13.90999984741211,91.87999725341797,33.12333297729492,10.783604621887207,3,1.4729703664779663,6.859861373901367
4404981851,34.37583,-116.6603,2002-03-25,2002,3,gbif,0,108.5,108.5,0.47999998927116394,3.1500000953674316,19.579999923706055,10.220000267028809,37.4900016784668,3.4100000858306885,2,0.5099999904632568,8.069999694824219
3125188855,33.1,-116.45,2002-04-06,2002,4,gbif,0,137.10000610351563,137.10000610351563,7.110000133514404,7.199999809265137,25.459999084472656,25.530000686645508,36.813331604003906,NA,NA,NA,NA
