"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"wb1955-59","36.61907","-120.69617","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-6","36.60655","-120.69243","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-60","36.61913","-120.69617","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-61","36.61908","-120.69613","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-62","36.6191","-120.69608","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-63","36.61913","-120.69601","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-64","36.61917","-120.69598","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-65","36.61923","-120.69595","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-66","36.61935","-120.6959","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-67","36.61916","-120.69624","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-68","36.6191","-120.69636","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-69","36.61929","-120.69646","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-7","36.6066","-120.69289","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-70","36.61936","-120.69635","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-71","36.61948","-120.69634","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-72","36.61944","-120.69641","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-73","36.61944","-120.69653","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-74","36.61934","-120.69652","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-75","36.61735","-120.69201","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-76","36.61739","-120.69209","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-77","36.61747","-120.69214","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-78","36.61747","-120.69204","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-79","36.61754","-120.69209","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-8","36.60669","-120.69303","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-80","36.61754","-120.69196","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-81","36.61747","-120.69196","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-82","36.61745","-120.69185","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-83","36.61744","-120.69172","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-84","36.61725","-120.6918","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"wb1955-9","36.60672","-120.69303","online","WGS84","","","Phacelia ciliata var. ciliata","staff","2019-03-12","BLM","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po122029","36.597549","-120.836898","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-09","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po122030","36.597683","-120.837302","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-09","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po122031","36.597868","-120.837871","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-09","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120789","36.673203","-120.86651","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120790","36.673628","-120.866861","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120795","36.676323","-120.865845","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120796","36.676176","-120.865335","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120803","36.671899","-120.866384","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120804","36.672703","-120.86642","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120805","36.676326","-120.864504","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120806","36.676553","-120.864099","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120807","36.676817","-120.86379","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120808","36.677134","-120.863476","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120809","36.67765","-120.863032","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120810","36.672576","-120.866227","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-03-02","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120236","36.519353","-120.693152","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-02-24","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120238","36.517034","-120.692799","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-02-24","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120239","36.516947","-120.692547","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-02-24","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120240","36.517198","-120.692563","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-02-24","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120241","36.517245","-120.692891","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-02-24","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120242","36.517098","-120.69209","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-02-24","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120403","36.577061","-120.702663","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-02-24","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po120404","36.576975","-120.702707","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2019-02-24","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po121447","35.851","-119.487","mgr","WGS84","50","7854","Phacelia ciliata var. ciliata","Mary Merriman","2019-02-24","","Tulare","Atwell Island/Ton Tache mitigation project on entrance road","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86927","36.29353","-120.682277","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-17","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86928","36.297548","-120.678665","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-17","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po86560","36.40746","-120.65409","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-16","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112428","36.273714","-120.583089","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112429","36.413756","-120.611075","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112430","36.413922","-120.612346","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112431","36.41384","-120.614759","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112432","36.413703","-120.615848","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112433","36.413152","-120.615726","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112434","36.413456","-120.616495","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112435","36.413062","-120.617025","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112436","36.413301","-120.618149","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po112437","36.412631","-120.618849","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2018-04-15","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"mg54166","33.841781","-116.560423","mgr","WGS84","13","530","Phacelia ciliata","Cynthia Powell","2017-10-25","","Riverside","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57928","35.088899","-119.651102","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57929","35.091366","-119.651906","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57930","35.092445","-119.651703","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57931","35.092639","-119.652593","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57932","35.093411","-119.652078","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57933","35.093604","-119.65343","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57934","35.094552","-119.653655","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57935","35.094807","-119.652915","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57936","35.094412","-119.651864","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57937","35.094087","-119.651059","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57938","35.093446","-119.650297","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57939","35.093446","-119.648967","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57940","35.094034","-119.650244","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57941","35.094482","-119.649299","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57942","35.09507","-119.651016","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57943","35.095843","-119.651917","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57944","35.096545","-119.653666","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57945","35.096774","-119.652142","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57946","35.09802","-119.65446","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57947","35.098986","-119.651821","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57948","35.096705","-119.64828","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57949","35.095511","-119.649825","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57950","35.094879","-119.645147","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57951","35.097407","-119.645147","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57952","35.0999","-119.650555","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57953","35.003962","-119.506627","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57954","35.003531","-119.506863","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57955","35.002775","-119.508998","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57956","35.003189","-119.510082","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57957","35.002512","-119.510136","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57958","35.03222","-119.485298","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57959","35.031737","-119.484655","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57960","35.032035","-119.486232","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57961","35.031886","-119.485567","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57962","35.031684","-119.486414","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po57963","35.031499","-119.485416","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-09-13","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"gp8782","34.871322","-118.606135","online","WGS84","8","200","Phacelia ciliata var. ciliata","Ron Vanderhoff","2017-04-15","","Kern","Canyon del Gato-Montes, Mojave Side, Tejon Ranch","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po30546","36.528651","-120.817399","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-04-14","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po30547","36.528489","-120.816975","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-04-14","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po30548","36.528549","-120.816747","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-04-14","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po30549","36.528711","-120.816731","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2017-04-14","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
